L 60af00(set 24 of 32),4 miss eviction 
S 64b70c(set 24 of 32),4 miss eviction 
S 64b800(set 0 of 32),4 miss eviction 
S 64b8f4(set 7 of 32),4 hit 
S 64b9e8(set 15 of 32),4 hit 
S 64badc(set 22 of 32),4 hit 
S 64bbd0(set 30 of 32),4 hit 
S 64bcc4(set 6 of 32),4 hit 
S 64bdb8(set 13 of 32),4 hit 
L 60aff0(set 31 of 32),4 miss eviction 
L 60aff4(set 31 of 32),4 hit 
L 60aff8(set 31 of 32),4 hit 
L 60affc(set 31 of 32),4 hit 
L 60b000(set 0 of 32),4 miss eviction 
L 60b004(set 0 of 32),4 hit 
L 60b008(set 0 of 32),4 hit 
L 60b00c(set 0 of 32),4 hit 
S 64b710(set 24 of 32),4 hit 
S 64b804(set 0 of 32),4 miss eviction 
S 64b8f8(set 7 of 32),4 hit 
S 64b9ec(set 15 of 32),4 hit 
S 64bae0(set 23 of 32),4 miss eviction 
S 64bbd4(set 30 of 32),4 hit 
S 64bcc8(set 6 of 32),4 hit 
S 64bdbc(set 13 of 32),4 hit 
L 60b0fc(set 7 of 32),4 miss eviction 
L 60b100(set 8 of 32),4 miss eviction 
L 60b104(set 8 of 32),4 hit 
L 60b108(set 8 of 32),4 hit 
L 60b10c(set 8 of 32),4 hit 
L 60b110(set 8 of 32),4 hit 
L 60b114(set 8 of 32),4 hit 
L 60b118(set 8 of 32),4 hit 
S 64b714(set 24 of 32),4 hit 
S 64b808(set 0 of 32),4 hit 
S 64b8fc(set 7 of 32),4 miss eviction 
S 64b9f0(set 15 of 32),4 hit 
S 64bae4(set 23 of 32),4 hit 
S 64bbd8(set 30 of 32),4 hit 
S 64bccc(set 6 of 32),4 hit 
S 64bdc0(set 14 of 32),4 miss eviction 
L 60b208(set 16 of 32),4 hit 
L 60b20c(set 16 of 32),4 hit 
L 60b210(set 16 of 32),4 hit 
L 60b214(set 16 of 32),4 hit 
L 60b218(set 16 of 32),4 hit 
L 60b21c(set 16 of 32),4 hit 
L 60b220(set 17 of 32),4 miss eviction 
L 60b224(set 17 of 32),4 hit 
S 64b718(set 24 of 32),4 hit 
S 64b80c(set 0 of 32),4 hit 
S 64b900(set 8 of 32),4 miss eviction 
S 64b9f4(set 15 of 32),4 hit 
S 64bae8(set 23 of 32),4 hit 
S 64bbdc(set 30 of 32),4 hit 
S 64bcd0(set 6 of 32),4 hit 
S 64bdc4(set 14 of 32),4 hit 
L 60b314(set 24 of 32),4 miss eviction 
L 60b318(set 24 of 32),4 hit 
L 60b31c(set 24 of 32),4 hit 
L 60b320(set 25 of 32),4 miss eviction 
L 60b324(set 25 of 32),4 hit 
L 60b328(set 25 of 32),4 hit 
L 60b32c(set 25 of 32),4 hit 
L 60b330(set 25 of 32),4 hit 
S 64b71c(set 24 of 32),4 miss eviction 
S 64b810(set 0 of 32),4 hit 
S 64b904(set 8 of 32),4 hit 
S 64b9f8(set 15 of 32),4 hit 
S 64baec(set 23 of 32),4 hit 
S 64bbe0(set 31 of 32),4 miss eviction 
S 64bcd4(set 6 of 32),4 hit 
S 64bdc8(set 14 of 32),4 hit 
L 60b440(set 2 of 32),4 miss eviction 
L 60b444(set 2 of 32),4 hit 
L 60b448(set 2 of 32),4 hit 
L 60b54c(set 10 of 32),4 miss eviction 
L 60b550(set 10 of 32),4 hit 
L 60b554(set 10 of 32),4 hit 
L 60b658(set 18 of 32),4 miss eviction 
L 60b65c(set 18 of 32),4 hit 
L 60b660(set 19 of 32),4 miss eviction 
L 60b764(set 27 of 32),4 miss eviction 
L 60b768(set 27 of 32),4 hit 
L 60b76c(set 27 of 32),4 hit 
S 64bec0(set 22 of 32),4 miss eviction 
S 64bfb4(set 29 of 32),4 miss eviction 
S 64c0a8(set 5 of 32),4 miss eviction 
S 64bec4(set 22 of 32),4 hit 
S 64bfb8(set 29 of 32),4 hit 
S 64c0ac(set 5 of 32),4 hit 
S 64bec8(set 22 of 32),4 hit 
S 64bfbc(set 29 of 32),4 hit 
S 64c0b0(set 5 of 32),4 hit 
S 64becc(set 22 of 32),4 hit 
S 64bfc0(set 30 of 32),4 miss eviction 
S 64c0b4(set 5 of 32),4 hit 
L 60b870(set 3 of 32),4 miss eviction 
L 60b874(set 3 of 32),4 hit 
L 60b878(set 3 of 32),4 hit 
L 60b97c(set 11 of 32),4 miss eviction 
L 60b980(set 12 of 32),4 miss eviction 
L 60b984(set 12 of 32),4 hit 
L 60ba88(set 20 of 32),4 miss eviction 
L 60ba8c(set 20 of 32),4 hit 
L 60ba90(set 20 of 32),4 hit 
L 60bb94(set 28 of 32),4 miss eviction 
L 60bb98(set 28 of 32),4 hit 
L 60bb9c(set 28 of 32),4 hit 
S 64bed0(set 22 of 32),4 hit 
S 64bfc4(set 30 of 32),4 hit 
S 64c0b8(set 5 of 32),4 hit 
S 64bed4(set 22 of 32),4 hit 
S 64bfc8(set 30 of 32),4 hit 
S 64c0bc(set 5 of 32),4 hit 
S 64bed8(set 22 of 32),4 hit 
S 64bfcc(set 30 of 32),4 hit 
S 64c0c0(set 6 of 32),4 miss eviction 
S 64bedc(set 22 of 32),4 hit 
S 64bfd0(set 30 of 32),4 hit 
S 64c0c4(set 6 of 32),4 hit 
L 60b340(set 26 of 32),4 miss eviction 
L 60b344(set 26 of 32),4 hit 
L 60b348(set 26 of 32),4 hit 
L 60b34c(set 26 of 32),4 hit 
L 60b350(set 26 of 32),4 hit 
L 60b354(set 26 of 32),4 hit 
L 60b358(set 26 of 32),4 hit 
L 60b35c(set 26 of 32),4 hit 
S 6481c0(set 14 of 32),4 miss eviction 
S 6482b4(set 21 of 32),4 miss eviction 
S 6483a8(set 29 of 32),4 miss eviction 
S 64849c(set 4 of 32),4 miss eviction 
S 648590(set 12 of 32),4 miss eviction 
S 648684(set 20 of 32),4 miss eviction 
S 648778(set 27 of 32),4 miss eviction 
S 64886c(set 3 of 32),4 miss eviction 
L 60b44c(set 2 of 32),4 hit 
L 60b450(set 2 of 32),4 hit 
L 60b454(set 2 of 32),4 hit 
L 60b458(set 2 of 32),4 hit 
L 60b45c(set 2 of 32),4 hit 
L 60b460(set 3 of 32),4 miss eviction 
L 60b464(set 3 of 32),4 hit 
L 60b468(set 3 of 32),4 hit 
S 6481c4(set 14 of 32),4 hit 
S 6482b8(set 21 of 32),4 hit 
S 6483ac(set 29 of 32),4 hit 
S 6484a0(set 5 of 32),4 miss eviction 
S 648594(set 12 of 32),4 hit 
S 648688(set 20 of 32),4 hit 
S 64877c(set 27 of 32),4 hit 
S 648870(set 3 of 32),4 miss eviction 
L 60b558(set 10 of 32),4 hit 
L 60b55c(set 10 of 32),4 hit 
L 60b560(set 11 of 32),4 miss eviction 
L 60b564(set 11 of 32),4 hit 
L 60b568(set 11 of 32),4 hit 
L 60b56c(set 11 of 32),4 hit 
L 60b570(set 11 of 32),4 hit 
L 60b574(set 11 of 32),4 hit 
S 6481c8(set 14 of 32),4 hit 
S 6482bc(set 21 of 32),4 hit 
S 6483b0(set 29 of 32),4 hit 
S 6484a4(set 5 of 32),4 hit 
S 648598(set 12 of 32),4 hit 
S 64868c(set 20 of 32),4 hit 
S 648780(set 28 of 32),4 miss eviction 
S 648874(set 3 of 32),4 hit 
L 60b664(set 19 of 32),4 hit 
L 60b668(set 19 of 32),4 hit 
L 60b66c(set 19 of 32),4 hit 
L 60b670(set 19 of 32),4 hit 
L 60b674(set 19 of 32),4 hit 
L 60b678(set 19 of 32),4 hit 
L 60b67c(set 19 of 32),4 hit 
L 60b680(set 20 of 32),4 miss eviction 
S 6481cc(set 14 of 32),4 hit 
S 6482c0(set 22 of 32),4 miss eviction 
S 6483b4(set 29 of 32),4 hit 
S 6484a8(set 5 of 32),4 hit 
S 64859c(set 12 of 32),4 hit 
S 648690(set 20 of 32),4 miss eviction 
S 648784(set 28 of 32),4 hit 
S 648878(set 3 of 32),4 hit 
L 60b770(set 27 of 32),4 miss eviction 
L 60b774(set 27 of 32),4 hit 
L 60b778(set 27 of 32),4 hit 
L 60b77c(set 27 of 32),4 hit 
L 60b780(set 28 of 32),4 miss eviction 
L 60b784(set 28 of 32),4 hit 
L 60b788(set 28 of 32),4 hit 
L 60b78c(set 28 of 32),4 hit 
S 6481d0(set 14 of 32),4 hit 
S 6482c4(set 22 of 32),4 hit 
S 6483b8(set 29 of 32),4 hit 
S 6484ac(set 5 of 32),4 hit 
S 6485a0(set 13 of 32),4 miss eviction 
S 648694(set 20 of 32),4 hit 
S 648788(set 28 of 32),4 miss eviction 
S 64887c(set 3 of 32),4 hit 
L 60b87c(set 3 of 32),4 miss eviction 
L 60b880(set 4 of 32),4 miss eviction 
L 60b884(set 4 of 32),4 hit 
L 60b888(set 4 of 32),4 hit 
L 60b88c(set 4 of 32),4 hit 
L 60b890(set 4 of 32),4 hit 
L 60b894(set 4 of 32),4 hit 
L 60b898(set 4 of 32),4 hit 
S 6481d4(set 14 of 32),4 hit 
S 6482c8(set 22 of 32),4 hit 
S 6483bc(set 29 of 32),4 hit 
S 6484b0(set 5 of 32),4 hit 
S 6485a4(set 13 of 32),4 hit 
S 648698(set 20 of 32),4 hit 
S 64878c(set 28 of 32),4 hit 
S 648880(set 4 of 32),4 miss eviction 
L 60b988(set 12 of 32),4 miss eviction 
L 60b98c(set 12 of 32),4 hit 
L 60b990(set 12 of 32),4 hit 
L 60b994(set 12 of 32),4 hit 
L 60b998(set 12 of 32),4 hit 
L 60b99c(set 12 of 32),4 hit 
L 60b9a0(set 13 of 32),4 miss eviction 
L 60b9a4(set 13 of 32),4 hit 
S 6481d8(set 14 of 32),4 hit 
S 6482cc(set 22 of 32),4 hit 
S 6483c0(set 30 of 32),4 miss eviction 
S 6484b4(set 5 of 32),4 hit 
S 6485a8(set 13 of 32),4 miss eviction 
S 64869c(set 20 of 32),4 hit 
S 648790(set 28 of 32),4 hit 
S 648884(set 4 of 32),4 hit 
L 60ba94(set 20 of 32),4 miss eviction 
L 60ba98(set 20 of 32),4 hit 
L 60ba9c(set 20 of 32),4 hit 
L 60baa0(set 21 of 32),4 miss eviction 
L 60baa4(set 21 of 32),4 hit 
L 60baa8(set 21 of 32),4 hit 
L 60baac(set 21 of 32),4 hit 
L 60bab0(set 21 of 32),4 hit 
S 6481dc(set 14 of 32),4 hit 
S 6482d0(set 22 of 32),4 hit 
S 6483c4(set 30 of 32),4 hit 
S 6484b8(set 5 of 32),4 hit 
S 6485ac(set 13 of 32),4 hit 
S 6486a0(set 21 of 32),4 miss eviction 
S 648794(set 28 of 32),4 hit 
S 648888(set 4 of 32),4 hit 
L 60b360(set 27 of 32),4 miss eviction 
L 60b364(set 27 of 32),4 hit 
L 60b368(set 27 of 32),4 hit 
L 60b36c(set 27 of 32),4 hit 
L 60b370(set 27 of 32),4 hit 
L 60b374(set 27 of 32),4 hit 
L 60b378(set 27 of 32),4 hit 
L 60b37c(set 27 of 32),4 hit 
S 648960(set 11 of 32),4 miss eviction 
S 648a54(set 18 of 32),4 miss eviction 
S 648b48(set 26 of 32),4 miss eviction 
S 648c3c(set 1 of 32),4 miss eviction 
S 648d30(set 9 of 32),4 miss eviction 
S 648e24(set 17 of 32),4 miss eviction 
S 648f18(set 24 of 32),4 miss eviction 
S 64900c(set 0 of 32),4 miss eviction 
L 60b46c(set 3 of 32),4 miss eviction 
L 60b470(set 3 of 32),4 hit 
L 60b474(set 3 of 32),4 hit 
L 60b478(set 3 of 32),4 hit 
L 60b47c(set 3 of 32),4 hit 
L 60b480(set 4 of 32),4 miss eviction 
L 60b484(set 4 of 32),4 hit 
L 60b488(set 4 of 32),4 hit 
S 648964(set 11 of 32),4 hit 
S 648a58(set 18 of 32),4 hit 
S 648b4c(set 26 of 32),4 hit 
S 648c40(set 2 of 32),4 miss eviction 
S 648d34(set 9 of 32),4 hit 
S 648e28(set 17 of 32),4 hit 
S 648f1c(set 24 of 32),4 hit 
S 649010(set 0 of 32),4 hit 
L 60b578(set 11 of 32),4 miss eviction 
L 60b57c(set 11 of 32),4 hit 
L 60b580(set 12 of 32),4 miss eviction 
L 60b584(set 12 of 32),4 hit 
L 60b588(set 12 of 32),4 hit 
L 60b58c(set 12 of 32),4 hit 
L 60b590(set 12 of 32),4 hit 
L 60b594(set 12 of 32),4 hit 
S 648968(set 11 of 32),4 miss eviction 
S 648a5c(set 18 of 32),4 hit 
S 648b50(set 26 of 32),4 hit 
S 648c44(set 2 of 32),4 hit 
S 648d38(set 9 of 32),4 hit 
S 648e2c(set 17 of 32),4 hit 
S 648f20(set 25 of 32),4 miss eviction 
S 649014(set 0 of 32),4 hit 
L 60b684(set 20 of 32),4 miss eviction 
L 60b688(set 20 of 32),4 hit 
L 60b68c(set 20 of 32),4 hit 
L 60b690(set 20 of 32),4 hit 
L 60b694(set 20 of 32),4 hit 
L 60b698(set 20 of 32),4 hit 
L 60b69c(set 20 of 32),4 hit 
L 60b6a0(set 21 of 32),4 miss eviction 
S 64896c(set 11 of 32),4 hit 
S 648a60(set 19 of 32),4 miss eviction 
S 648b54(set 26 of 32),4 hit 
S 648c48(set 2 of 32),4 hit 
S 648d3c(set 9 of 32),4 hit 
S 648e30(set 17 of 32),4 hit 
S 648f24(set 25 of 32),4 hit 
S 649018(set 0 of 32),4 hit 
L 60b790(set 28 of 32),4 miss eviction 
L 60b794(set 28 of 32),4 hit 
L 60b798(set 28 of 32),4 hit 
L 60b79c(set 28 of 32),4 hit 
L 60b7a0(set 29 of 32),4 miss eviction 
L 60b7a4(set 29 of 32),4 hit 
L 60b7a8(set 29 of 32),4 hit 
L 60b7ac(set 29 of 32),4 hit 
S 648970(set 11 of 32),4 hit 
S 648a64(set 19 of 32),4 hit 
S 648b58(set 26 of 32),4 hit 
S 648c4c(set 2 of 32),4 hit 
S 648d40(set 10 of 32),4 miss eviction 
S 648e34(set 17 of 32),4 hit 
S 648f28(set 25 of 32),4 hit 
S 64901c(set 0 of 32),4 hit 
L 60b89c(set 4 of 32),4 miss eviction 
L 60b8a0(set 5 of 32),4 miss eviction 
L 60b8a4(set 5 of 32),4 hit 
L 60b8a8(set 5 of 32),4 hit 
L 60b8ac(set 5 of 32),4 hit 
L 60b8b0(set 5 of 32),4 hit 
L 60b8b4(set 5 of 32),4 hit 
L 60b8b8(set 5 of 32),4 hit 
S 648974(set 11 of 32),4 hit 
S 648a68(set 19 of 32),4 hit 
S 648b5c(set 26 of 32),4 hit 
S 648c50(set 2 of 32),4 hit 
S 648d44(set 10 of 32),4 hit 
S 648e38(set 17 of 32),4 hit 
S 648f2c(set 25 of 32),4 hit 
S 649020(set 1 of 32),4 miss eviction 
L 60b9a8(set 13 of 32),4 miss eviction 
L 60b9ac(set 13 of 32),4 hit 
L 60b9b0(set 13 of 32),4 hit 
L 60b9b4(set 13 of 32),4 hit 
L 60b9b8(set 13 of 32),4 hit 
L 60b9bc(set 13 of 32),4 hit 
L 60b9c0(set 14 of 32),4 miss eviction 
L 60b9c4(set 14 of 32),4 hit 
S 648978(set 11 of 32),4 hit 
S 648a6c(set 19 of 32),4 hit 
S 648b60(set 27 of 32),4 miss eviction 
S 648c54(set 2 of 32),4 hit 
S 648d48(set 10 of 32),4 hit 
S 648e3c(set 17 of 32),4 hit 
S 648f30(set 25 of 32),4 hit 
S 649024(set 1 of 32),4 hit 
L 60bab4(set 21 of 32),4 miss eviction 
L 60bab8(set 21 of 32),4 hit 
L 60babc(set 21 of 32),4 hit 
L 60bac0(set 22 of 32),4 miss eviction 
L 60bac4(set 22 of 32),4 hit 
L 60bac8(set 22 of 32),4 hit 
L 60bacc(set 22 of 32),4 hit 
L 60bad0(set 22 of 32),4 hit 
S 64897c(set 11 of 32),4 hit 
S 648a70(set 19 of 32),4 hit 
S 648b64(set 27 of 32),4 hit 
S 648c58(set 2 of 32),4 hit 
S 648d4c(set 10 of 32),4 hit 
S 648e40(set 18 of 32),4 miss eviction 
S 648f34(set 25 of 32),4 hit 
S 649028(set 1 of 32),4 hit 
L 60b380(set 28 of 32),4 miss eviction 
L 60b384(set 28 of 32),4 hit 
L 60b388(set 28 of 32),4 hit 
L 60b38c(set 28 of 32),4 hit 
L 60b390(set 28 of 32),4 hit 
L 60b394(set 28 of 32),4 hit 
L 60b398(set 28 of 32),4 hit 
L 60b39c(set 28 of 32),4 hit 
S 649100(set 8 of 32),4 miss eviction 
S 6491f4(set 15 of 32),4 miss eviction 
S 6492e8(set 23 of 32),4 miss eviction 
S 6493dc(set 30 of 32),4 miss eviction 
S 6494d0(set 6 of 32),4 miss eviction 
S 6495c4(set 14 of 32),4 miss eviction 
S 6496b8(set 21 of 32),4 miss eviction 
S 6497ac(set 29 of 32),4 miss eviction 
L 60b48c(set 4 of 32),4 miss eviction 
L 60b490(set 4 of 32),4 hit 
L 60b494(set 4 of 32),4 hit 
L 60b498(set 4 of 32),4 hit 
L 60b49c(set 4 of 32),4 hit 
L 60b4a0(set 5 of 32),4 miss eviction 
L 60b4a4(set 5 of 32),4 hit 
L 60b4a8(set 5 of 32),4 hit 
S 649104(set 8 of 32),4 hit 
S 6491f8(set 15 of 32),4 hit 
S 6492ec(set 23 of 32),4 hit 
S 6493e0(set 31 of 32),4 miss eviction 
S 6494d4(set 6 of 32),4 hit 
S 6495c8(set 14 of 32),4 hit 
S 6496bc(set 21 of 32),4 hit 
S 6497b0(set 29 of 32),4 hit 
L 60b598(set 12 of 32),4 hit 
L 60b59c(set 12 of 32),4 hit 
L 60b5a0(set 13 of 32),4 miss eviction 
L 60b5a4(set 13 of 32),4 hit 
L 60b5a8(set 13 of 32),4 hit 
L 60b5ac(set 13 of 32),4 hit 
L 60b5b0(set 13 of 32),4 hit 
L 60b5b4(set 13 of 32),4 hit 
S 649108(set 8 of 32),4 hit 
S 6491fc(set 15 of 32),4 hit 
S 6492f0(set 23 of 32),4 hit 
S 6493e4(set 31 of 32),4 hit 
S 6494d8(set 6 of 32),4 hit 
S 6495cc(set 14 of 32),4 hit 
S 6496c0(set 22 of 32),4 miss eviction 
S 6497b4(set 29 of 32),4 hit 
L 60b6a4(set 21 of 32),4 miss eviction 
L 60b6a8(set 21 of 32),4 hit 
L 60b6ac(set 21 of 32),4 hit 
L 60b6b0(set 21 of 32),4 hit 
L 60b6b4(set 21 of 32),4 hit 
L 60b6b8(set 21 of 32),4 hit 
L 60b6bc(set 21 of 32),4 hit 
L 60b6c0(set 22 of 32),4 miss eviction 
S 64910c(set 8 of 32),4 hit 
S 649200(set 16 of 32),4 miss eviction 
S 6492f4(set 23 of 32),4 hit 
S 6493e8(set 31 of 32),4 hit 
S 6494dc(set 6 of 32),4 hit 
S 6495d0(set 14 of 32),4 hit 
S 6496c4(set 22 of 32),4 miss eviction 
S 6497b8(set 29 of 32),4 hit 
L 60b7b0(set 29 of 32),4 miss eviction 
L 60b7b4(set 29 of 32),4 hit 
L 60b7b8(set 29 of 32),4 hit 
L 60b7bc(set 29 of 32),4 hit 
L 60b7c0(set 30 of 32),4 miss eviction 
L 60b7c4(set 30 of 32),4 hit 
L 60b7c8(set 30 of 32),4 hit 
L 60b7cc(set 30 of 32),4 hit 
S 649110(set 8 of 32),4 hit 
S 649204(set 16 of 32),4 hit 
S 6492f8(set 23 of 32),4 hit 
S 6493ec(set 31 of 32),4 hit 
S 6494e0(set 7 of 32),4 miss eviction 
S 6495d4(set 14 of 32),4 hit 
S 6496c8(set 22 of 32),4 hit 
S 6497bc(set 29 of 32),4 miss eviction 
L 60b8bc(set 5 of 32),4 miss eviction 
L 60b8c0(set 6 of 32),4 miss eviction 
L 60b8c4(set 6 of 32),4 hit 
L 60b8c8(set 6 of 32),4 hit 
L 60b8cc(set 6 of 32),4 hit 
L 60b8d0(set 6 of 32),4 hit 
L 60b8d4(set 6 of 32),4 hit 
L 60b8d8(set 6 of 32),4 hit 
S 649114(set 8 of 32),4 hit 
S 649208(set 16 of 32),4 hit 
S 6492fc(set 23 of 32),4 hit 
S 6493f0(set 31 of 32),4 hit 
S 6494e4(set 7 of 32),4 hit 
S 6495d8(set 14 of 32),4 hit 
S 6496cc(set 22 of 32),4 hit 
S 6497c0(set 30 of 32),4 miss eviction 
L 60b9c8(set 14 of 32),4 miss eviction 
L 60b9cc(set 14 of 32),4 hit 
L 60b9d0(set 14 of 32),4 hit 
L 60b9d4(set 14 of 32),4 hit 
L 60b9d8(set 14 of 32),4 hit 
L 60b9dc(set 14 of 32),4 hit 
L 60b9e0(set 15 of 32),4 miss eviction 
L 60b9e4(set 15 of 32),4 hit 
S 649118(set 8 of 32),4 hit 
S 64920c(set 16 of 32),4 hit 
S 649300(set 24 of 32),4 miss eviction 
S 6493f4(set 31 of 32),4 hit 
S 6494e8(set 7 of 32),4 hit 
S 6495dc(set 14 of 32),4 miss eviction 
S 6496d0(set 22 of 32),4 hit 
S 6497c4(set 30 of 32),4 hit 
L 60bad4(set 22 of 32),4 miss eviction 
L 60bad8(set 22 of 32),4 hit 
L 60badc(set 22 of 32),4 hit 
L 60bae0(set 23 of 32),4 miss eviction 
L 60bae4(set 23 of 32),4 hit 
L 60bae8(set 23 of 32),4 hit 
L 60baec(set 23 of 32),4 hit 
L 60baf0(set 23 of 32),4 hit 
S 64911c(set 8 of 32),4 hit 
S 649210(set 16 of 32),4 hit 
S 649304(set 24 of 32),4 hit 
S 6493f8(set 31 of 32),4 hit 
S 6494ec(set 7 of 32),4 hit 
S 6495e0(set 15 of 32),4 miss eviction 
S 6496d4(set 22 of 32),4 miss eviction 
S 6497c8(set 30 of 32),4 hit 
L 60b3a0(set 29 of 32),4 miss eviction 
L 60b3a4(set 29 of 32),4 hit 
L 60b3a8(set 29 of 32),4 hit 
L 60b3ac(set 29 of 32),4 hit 
L 60b3b0(set 29 of 32),4 hit 
L 60b3b4(set 29 of 32),4 hit 
L 60b3b8(set 29 of 32),4 hit 
L 60b3bc(set 29 of 32),4 hit 
S 6498a0(set 5 of 32),4 miss eviction 
S 649994(set 12 of 32),4 miss eviction 
S 649a88(set 20 of 32),4 miss eviction 
S 649b7c(set 27 of 32),4 miss eviction 
S 649c70(set 3 of 32),4 miss eviction 
S 649d64(set 11 of 32),4 miss eviction 
S 649e58(set 18 of 32),4 miss eviction 
S 649f4c(set 26 of 32),4 miss eviction 
L 60b4ac(set 5 of 32),4 miss eviction 
L 60b4b0(set 5 of 32),4 hit 
L 60b4b4(set 5 of 32),4 hit 
L 60b4b8(set 5 of 32),4 hit 
L 60b4bc(set 5 of 32),4 hit 
L 60b4c0(set 6 of 32),4 miss eviction 
L 60b4c4(set 6 of 32),4 hit 
L 60b4c8(set 6 of 32),4 hit 
S 6498a4(set 5 of 32),4 miss eviction 
S 649998(set 12 of 32),4 hit 
S 649a8c(set 20 of 32),4 hit 
S 649b80(set 28 of 32),4 miss eviction 
S 649c74(set 3 of 32),4 hit 
S 649d68(set 11 of 32),4 hit 
S 649e5c(set 18 of 32),4 hit 
S 649f50(set 26 of 32),4 hit 
L 60b5b8(set 13 of 32),4 hit 
L 60b5bc(set 13 of 32),4 hit 
L 60b5c0(set 14 of 32),4 miss eviction 
L 60b5c4(set 14 of 32),4 hit 
L 60b5c8(set 14 of 32),4 hit 
L 60b5cc(set 14 of 32),4 hit 
L 60b5d0(set 14 of 32),4 hit 
L 60b5d4(set 14 of 32),4 hit 
S 6498a8(set 5 of 32),4 hit 
S 64999c(set 12 of 32),4 hit 
S 649a90(set 20 of 32),4 hit 
S 649b84(set 28 of 32),4 hit 
S 649c78(set 3 of 32),4 hit 
S 649d6c(set 11 of 32),4 hit 
S 649e60(set 19 of 32),4 miss eviction 
S 649f54(set 26 of 32),4 hit 
L 60b6c4(set 22 of 32),4 miss eviction 
L 60b6c8(set 22 of 32),4 hit 
L 60b6cc(set 22 of 32),4 hit 
L 60b6d0(set 22 of 32),4 hit 
L 60b6d4(set 22 of 32),4 hit 
L 60b6d8(set 22 of 32),4 hit 
L 60b6dc(set 22 of 32),4 hit 
L 60b6e0(set 23 of 32),4 miss eviction 
S 6498ac(set 5 of 32),4 hit 
S 6499a0(set 13 of 32),4 miss eviction 
S 649a94(set 20 of 32),4 hit 
S 649b88(set 28 of 32),4 hit 
S 649c7c(set 3 of 32),4 hit 
S 649d70(set 11 of 32),4 hit 
S 649e64(set 19 of 32),4 hit 
S 649f58(set 26 of 32),4 hit 
L 60b7d0(set 30 of 32),4 miss eviction 
L 60b7d4(set 30 of 32),4 hit 
L 60b7d8(set 30 of 32),4 hit 
L 60b7dc(set 30 of 32),4 hit 
L 60b7e0(set 31 of 32),4 miss eviction 
L 60b7e4(set 31 of 32),4 hit 
L 60b7e8(set 31 of 32),4 hit 
L 60b7ec(set 31 of 32),4 hit 
S 6498b0(set 5 of 32),4 hit 
S 6499a4(set 13 of 32),4 hit 
S 649a98(set 20 of 32),4 hit 
S 649b8c(set 28 of 32),4 hit 
S 649c80(set 4 of 32),4 miss eviction 
S 649d74(set 11 of 32),4 hit 
S 649e68(set 19 of 32),4 hit 
S 649f5c(set 26 of 32),4 hit 
L 60b8dc(set 6 of 32),4 miss eviction 
L 60b8e0(set 7 of 32),4 miss eviction 
L 60b8e4(set 7 of 32),4 hit 
L 60b8e8(set 7 of 32),4 hit 
L 60b8ec(set 7 of 32),4 hit 
L 60b8f0(set 7 of 32),4 hit 
L 60b8f4(set 7 of 32),4 hit 
L 60b8f8(set 7 of 32),4 hit 
S 6498b4(set 5 of 32),4 hit 
S 6499a8(set 13 of 32),4 hit 
S 649a9c(set 20 of 32),4 hit 
S 649b90(set 28 of 32),4 hit 
S 649c84(set 4 of 32),4 hit 
S 649d78(set 11 of 32),4 hit 
S 649e6c(set 19 of 32),4 hit 
S 649f60(set 27 of 32),4 miss eviction 
L 60b9e8(set 15 of 32),4 miss eviction 
L 60b9ec(set 15 of 32),4 hit 
L 60b9f0(set 15 of 32),4 hit 
L 60b9f4(set 15 of 32),4 hit 
L 60b9f8(set 15 of 32),4 hit 
L 60b9fc(set 15 of 32),4 hit 
L 60ba00(set 16 of 32),4 miss eviction 
L 60ba04(set 16 of 32),4 hit 
S 6498b8(set 5 of 32),4 hit 
S 6499ac(set 13 of 32),4 hit 
S 649aa0(set 21 of 32),4 miss eviction 
S 649b94(set 28 of 32),4 hit 
S 649c88(set 4 of 32),4 hit 
S 649d7c(set 11 of 32),4 hit 
S 649e70(set 19 of 32),4 hit 
S 649f64(set 27 of 32),4 hit 
L 60baf4(set 23 of 32),4 miss eviction 
L 60baf8(set 23 of 32),4 hit 
L 60bafc(set 23 of 32),4 hit 
L 60bb00(set 24 of 32),4 miss eviction 
L 60bb04(set 24 of 32),4 hit 
L 60bb08(set 24 of 32),4 hit 
L 60bb0c(set 24 of 32),4 hit 
L 60bb10(set 24 of 32),4 hit 
S 6498bc(set 5 of 32),4 hit 
S 6499b0(set 13 of 32),4 hit 
S 649aa4(set 21 of 32),4 hit 
S 649b98(set 28 of 32),4 hit 
S 649c8c(set 4 of 32),4 hit 
S 649d80(set 12 of 32),4 miss eviction 
S 649e74(set 19 of 32),4 hit 
S 649f68(set 27 of 32),4 hit 
L 60b3c0(set 30 of 32),4 miss eviction 
L 60b3c4(set 30 of 32),4 hit 
L 60b3c8(set 30 of 32),4 hit 
L 60b3cc(set 30 of 32),4 hit 
L 60b3d0(set 30 of 32),4 hit 
L 60b3d4(set 30 of 32),4 hit 
L 60b3d8(set 30 of 32),4 hit 
L 60b3dc(set 30 of 32),4 hit 
S 64a040(set 2 of 32),4 miss eviction 
S 64a134(set 9 of 32),4 miss eviction 
S 64a228(set 17 of 32),4 miss eviction 
S 64a31c(set 24 of 32),4 miss eviction 
S 64a410(set 0 of 32),4 miss eviction 
S 64a504(set 8 of 32),4 miss eviction 
S 64a5f8(set 15 of 32),4 miss eviction 
S 64a6ec(set 23 of 32),4 miss eviction 
